<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,5,20171120,225500,170,170.03,170,170.02,5362
US2.AAPL,5,20171120,230000,170.02,170.04,169.99,170.03,11780
US2.AAPL,5,20171120,230500,170.03,170.06,169.97,170.06,5466
US2.AAPL,5,20171120,231000,170.07,170.13,170.03,170.09,12824
US2.AAPL,5,20171120,231500,170.08,170.08,169.95,169.96,10452
US2.AAPL,5,20171120,232000,169.94,169.99,169.91,169.97,11654
US2.AAPL,5,20171120,232500,170.01,170.04,169.955,169.99,5676
US2.AAPL,5,20171120,233000,169.98,170.02,169.94,169.98,5774
US2.AAPL,5,20171120,233500,169.98,169.99,169.895,169.96,10078
US2.AAPL,5,20171120,234000,169.93,169.99,169.91,169.96,14012
US2.AAPL,5,20171120,234500,169.93,169.99,169.85,169.88,20421
US2.AAPL,5,20171120,235000,169.87,169.99,169.86,169.99,13514
US2.AAPL,5,20171120,235500,169.97,169.995,169.91,169.95,22410
US2.AAPL,5,20171121,0,169.95,170,169.925,169.99,24610
US2.AAPL,5,20171121,173500,171,171.69,170.9,171.69,31180
US2.AAPL,5,20171121,174000,171.71,171.94,171.62,171.94,33034
US2.AAPL,5,20171121,174500,171.95,172.38,171.82,172.3,25082
US2.AAPL,5,20171121,175000,172.3,172.65,172.25,172.6,30178
US2.AAPL,5,20171121,175500,172.59,172.63,172.39,172.46,22534
US2.AAPL,5,20171121,180000,172.455,172.85,172.42,172.84,32218
US2.AAPL,5,20171121,180500,172.85,173.02,172.82,172.88,22789
US2.AAPL,5,20171121,181000,172.92,172.98,172.79,172.98,22249
US2.AAPL,5,20171121,181500,172.99,173.21,172.91,173.185,42411
US2.AAPL,5,20171121,182000,173.18,173.44,173.12,173.4,56262
US2.AAPL,5,20171121,182500,173.4,173.695,173.39,173.47,47875
US2.AAPL,5,20171121,183000,173.46,173.64,173.41,173.54,15362
US2.AAPL,5,20171121,183500,173.55,173.6,173.22,173.22,24027
US2.AAPL,5,20171121,184000,173.25,173.365,173.15,173.3,17429
US2.AAPL,5,20171121,184500,173.29,173.44,173.2,173.28,15228
US2.AAPL,5,20171121,185000,173.29,173.4,173.16,173.16,9337
US2.AAPL,5,20171121,185500,173.2,173.2,172.97,173.1,22939
US2.AAPL,5,20171121,190000,173.1,173.28,173.1,173.27,11810
US2.AAPL,5,20171121,190500,173.26,173.41,173.23,173.31,27855
US2.AAPL,5,20171121,191000,173.34,173.46,173.32,173.36,9600
US2.AAPL,5,20171121,191500,173.34,173.43,173.28,173.37,12729
US2.AAPL,5,20171121,192000,173.38,173.45,173.29,173.29,10100
US2.AAPL,5,20171121,192500,173.28,173.44,173.23,173.44,10125
US2.AAPL,5,20171121,193000,173.45,173.52,173.41,173.44,11709
US2.AAPL,5,20171121,193500,173.46,173.52,173.42,173.47,18299
US2.AAPL,5,20171121,194000,173.47,173.5,173.42,173.49,8192
US2.AAPL,5,20171121,194500,173.5,173.65,173.45,173.57,9520
US2.AAPL,5,20171121,195000,173.54,173.54,173.43,173.49,13613
US2.AAPL,5,20171121,195500,173.49,173.56,173.48,173.53,12565
US2.AAPL,5,20171121,200000,173.53,173.64,173.52,173.52,33442
US2.AAPL,5,20171121,200500,173.54,173.6,173.51,173.55,8827
US2.AAPL,5,20171121,201000,173.54,173.55,173.28,173.4,12130
US2.AAPL,5,20171121,201500,173.39,173.5,173.33,173.5,10860
US2.AAPL,5,20171121,202000,173.5,173.54,173.39,173.39,18884
US2.AAPL,5,20171121,202500,173.39,173.44,173.38,173.43,2500
US2.AAPL,5,20171121,203000,173.42,173.43,173.18,173.25,13800
US2.AAPL,5,20171121,203500,173.25,173.34,173.19,173.31,5334
US2.AAPL,5,20171121,204000,173.34,173.39,173.28,173.28,5000
US2.AAPL,5,20171121,204500,173.28,173.28,173.21,173.27,5734
US2.AAPL,5,20171121,205000,173.25,173.32,173.17,173.18,8411
US2.AAPL,5,20171121,205500,173.18,173.24,173.12,173.19,4500
US2.AAPL,5,20171121,210000,173.2,173.33,173.16,173.16,11345
US2.AAPL,5,20171121,210500,173.17,173.22,173.09,173.17,5216
US2.AAPL,5,20171121,211000,173.17,173.18,172.95,172.98,12393
US2.AAPL,5,20171121,211500,172.97,173.08,172.97,173.06,8800
US2.AAPL,5,20171121,212000,173.07,173.12,173.06,173.06,6084
US2.AAPL,5,20171121,212500,173.06,173.18,173.06,173.15,5672
US2.AAPL,5,20171121,213000,173.15,173.18,173.09,173.13,12168
US2.AAPL,5,20171121,213500,173.15,173.15,173.1,173.1,4926
US2.AAPL,5,20171121,214000,173.11,173.17,173.1,173.14,8469
US2.AAPL,5,20171121,214500,173.14,173.16,173.08,173.12,8105
US2.AAPL,5,20171121,215000,173.14,173.2,173.13,173.13,10605
US2.AAPL,5,20171121,215500,173.12,173.17,173.1,173.11,11484
US2.AAPL,5,20171121,220000,173.12,173.17,173.1,173.13,4700
US2.AAPL,5,20171121,220500,173.13,173.14,173.01,173.05,6197
US2.AAPL,5,20171121,221000,173.06,173.07,172.75,172.86,24635
US2.AAPL,5,20171121,221500,172.855,172.9,172.75,172.87,15223
US2.AAPL,5,20171121,222000,172.87,172.92,172.79,172.92,9516
US2.AAPL,5,20171121,222500,172.91,172.96,172.8,172.82,8234
US2.AAPL,5,20171121,223000,172.825,172.87,172.775,172.84,8899
US2.AAPL,5,20171121,223500,172.855,172.86,172.73,172.75,19979
US2.AAPL,5,20171121,224000,172.74,172.91,172.7,172.9,10267
US2.AAPL,5,20171121,224500,172.88,172.93,172.88,172.93,3788
US2.AAPL,5,20171121,225000,172.925,172.94,172.88,172.9,5950
US2.AAPL,5,20171121,225500,172.94,173.05,172.94,173,7190
US2.AAPL,5,20171121,230000,172.98,173.015,172.95,172.97,10263
US2.AAPL,5,20171121,230500,172.98,173.02,172.86,172.86,10901
US2.AAPL,5,20171121,231000,172.86,172.91,172.82,172.84,8616
US2.AAPL,5,20171121,231500,172.85,172.92,172.84,172.87,13467
US2.AAPL,5,20171121,232000,172.88,172.92,172.7,172.75,12817
US2.AAPL,5,20171121,232500,172.71,172.86,172.71,172.83,11819
US2.AAPL,5,20171121,233000,172.81,172.89,172.78,172.84,8110
US2.AAPL,5,20171121,233500,172.8,172.9,172.8,172.88,10019
US2.AAPL,5,20171121,234000,172.89,172.9,172.81,172.87,9719
US2.AAPL,5,20171121,234500,172.88,173.22,172.88,173.22,23404
US2.AAPL,5,20171121,235000,173.21,173.21,173,173.01,18994
US2.AAPL,5,20171121,235500,173.02,173.22,172.95,172.95,24086
US2.AAPL,5,20171122,0,172.95,173.19,172.95,173.13,42854
US2.AAPL,5,20171122,173500,173.42,174.2,173.37,174.16,34691
US2.AAPL,5,20171122,174000,174.16,174.25,173.81,173.86,33137
US2.AAPL,5,20171122,174500,173.88,173.88,173.09,173.26,32878
US2.AAPL,5,20171122,175000,173.26,173.52,173.09,173.21,42230
US2.AAPL,5,20171122,175500,173.12,173.3,173.07,173.24,29980
US2.AAPL,5,20171122,180000,173.24,173.44,173.14,173.37,17188
US2.AAPL,5,20171122,180500,173.37,173.66,173.3,173.57,17969
US2.AAPL,5,20171122,181000,173.57,173.82,173.57,173.82,21523
US2.AAPL,5,20171122,181500,173.85,173.93,173.61,173.93,18640
US2.AAPL,5,20171122,182000,173.88,173.93,173.65,173.75,10744
US2.AAPL,5,20171122,182500,173.76,173.825,173.68,173.82,8825
US2.AAPL,5,20171122,183000,173.82,174.01,173.75,173.93,20990
US2.AAPL,5,20171122,183500,173.97,174.11,173.91,173.99,13633
US2.AAPL,5,20171122,184000,173.96,174.09,173.83,174.03,19396
US2.AAPL,5,20171122,184500,174.09,174.42,174.08,174.32,20752
US2.AAPL,5,20171122,185000,174.29,174.5,174.29,174.49,12499
US2.AAPL,5,20171122,185500,174.5,174.52,174.36,174.45,18778
US2.AAPL,5,20171122,190000,174.46,174.59,174.39,174.49,22067
US2.AAPL,5,20171122,190500,174.49,174.78,174.49,174.76,12141
US2.AAPL,5,20171122,191000,174.78,174.98,174.73,174.97,17085
US2.AAPL,5,20171122,191500,174.97,174.98,174.825,174.94,16686
US2.AAPL,5,20171122,192000,174.93,175,174.81,174.86,17167
US2.AAPL,5,20171122,192500,174.87,174.87,174.49,174.59,14221
US2.AAPL,5,20171122,193000,174.55,174.56,174.35,174.41,14127
US2.AAPL,5,20171122,193500,174.415,174.55,174.26,174.51,18040
US2.AAPL,5,20171122,194000,174.51,174.52,174.25,174.26,8510
US2.AAPL,5,20171122,194500,174.26,174.26,173.98,174.03,22841
US2.AAPL,5,20171122,195000,174.04,174.165,173.86,173.96,25688
US2.AAPL,5,20171122,195500,173.96,174.23,173.96,174.2,8794
US2.AAPL,5,20171122,200000,174.22,174.37,174.16,174.25,7216
US2.AAPL,5,20171122,200500,174.29,174.4,174.28,174.34,5813
US2.AAPL,5,20171122,201000,174.4,174.52,174.36,174.36,8171
US2.AAPL,5,20171122,201500,174.37,174.42,174.29,174.35,6137
US2.AAPL,5,20171122,202000,174.355,174.37,174.14,174.14,8073
US2.AAPL,5,20171122,202500,174.1,174.23,174.01,174.16,20944
US2.AAPL,5,20171122,203000,174.13,174.21,174.05,174.14,7282
US2.AAPL,5,20171122,203500,174.12,174.26,174.07,174.26,7113
US2.AAPL,5,20171122,204000,174.26,174.3,174.19,174.3,5457
US2.AAPL,5,20171122,204500,174.29,174.39,174.23,174.35,5900
US2.AAPL,5,20171122,205000,174.35,174.38,174.29,174.29,8809
US2.AAPL,5,20171122,205500,174.29,174.32,174.21,174.32,7588
US2.AAPL,5,20171122,210000,174.33,174.33,174.25,174.27,9400
US2.AAPL,5,20171122,210500,174.27,174.27,173.91,173.91,10861
US2.AAPL,5,20171122,211000,173.93,174.08,173.92,174.05,8675
US2.AAPL,5,20171122,211500,174.05,174.12,174.04,174.07,4008
US2.AAPL,5,20171122,212000,174.07,174.07,173.96,174.02,6735
US2.AAPL,5,20171122,212500,174.06,174.18,174.05,174.18,5138
US2.AAPL,5,20171122,213000,174.22,174.29,174.18,174.24,12105
US2.AAPL,5,20171122,213500,174.26,174.33,174.26,174.3,4550
US2.AAPL,5,20171122,214000,174.3,174.33,174.2,174.3,7250
US2.AAPL,5,20171122,214500,174.3,174.3,174.19,174.2,3600
US2.AAPL,5,20171122,215000,174.2,174.33,174.2,174.25,7231
US2.AAPL,5,20171122,215500,174.28,174.33,174.2,174.33,6842
US2.AAPL,5,20171122,220000,174.33,174.35,174.26,174.335,8546
US2.AAPL,5,20171122,220500,174.34,174.39,174.3,174.3,6545
US2.AAPL,5,20171122,221000,174.3,174.34,174.22,174.22,5257
US2.AAPL,5,20171122,221500,174.23,174.31,174.22,174.22,5441
US2.AAPL,5,20171122,222000,174.25,174.34,174.24,174.31,7000
US2.AAPL,5,20171122,222500,174.33,174.35,174.25,174.34,7190
US2.AAPL,5,20171122,223000,174.34,174.37,174.29,174.3,9395
US2.AAPL,5,20171122,223500,174.3,174.44,174.29,174.42,4487
US2.AAPL,5,20171122,224000,174.43,174.53,174.41,174.51,10794
US2.AAPL,5,20171122,224500,174.47,174.61,174.465,174.57,6273
US2.AAPL,5,20171122,225000,174.56,174.59,174.52,174.58,4745
US2.AAPL,5,20171122,225500,174.6,174.64,174.6,174.62,3957
US2.AAPL,5,20171122,230000,174.63,174.7,174.51,174.51,8653
US2.AAPL,5,20171122,230500,174.48,174.51,174.36,174.37,8292
US2.AAPL,5,20171122,231000,174.39,174.5,174.39,174.39,5101
US2.AAPL,5,20171122,231500,174.4,174.6,174.37,174.6,9435
US2.AAPL,5,20171122,232000,174.62,174.63,174.5,174.58,15562
US2.AAPL,5,20171122,232500,174.57,174.61,174.53,174.56,7761
US2.AAPL,5,20171122,233000,174.55,174.6,174.5,174.53,7895
US2.AAPL,5,20171122,233500,174.53,174.58,174.45,174.57,7641
US2.AAPL,5,20171122,234000,174.59,174.73,174.58,174.72,21642
US2.AAPL,5,20171122,234500,174.71,174.85,174.68,174.82,21710
US2.AAPL,5,20171122,235000,174.8,174.84,174.71,174.78,34577
US2.AAPL,5,20171122,235500,174.765,174.96,174.75,174.94,29897
US2.AAPL,5,20171123,0,174.93,175,174.87,174.91,44786
US2.AAPL,5,20171124,173500,175.09,175.28,174.68,174.94,28868
US2.AAPL,5,20171124,174000,174.94,175.42,174.94,175.27,29762
US2.AAPL,5,20171124,174500,175.27,175.49,175.13,175.23,25039
US2.AAPL,5,20171124,175000,175.19,175.29,175.13,175.25,11340
US2.AAPL,5,20171124,175500,175.27,175.29,175.19,175.24,13762
US2.AAPL,5,20171124,180000,175.23,175.26,175.07,175.2,22289
US2.AAPL,5,20171124,180500,175.2,175.32,175.13,175.18,13767
US2.AAPL,5,20171124,181000,175.23,175.23,174.9,175.03,14201
US2.AAPL,5,20171124,181500,174.99,175.12,174.97,174.98,13403
US2.AAPL,5,20171124,182000,175,175.04,174.96,175,6767
US2.AAPL,5,20171124,182500,175.03,175.14,175.02,175.09,12373
US2.AAPL,5,20171124,183000,175.09,175.18,175.09,175.16,9000
US2.AAPL,5,20171124,183500,175.15,175.21,175.12,175.17,8058
US2.AAPL,5,20171124,184000,175.17,175.22,175.07,175.07,14739
US2.AAPL,5,20171124,184500,175.07,175.12,175.05,175.08,5742
US2.AAPL,5,20171124,185000,175.07,175.14,175.03,175.03,7401
US2.AAPL,5,20171124,185500,175.02,175.02,174.98,175.01,10148
US2.AAPL,5,20171124,190000,175.01,175.13,175.01,175.07,8682
US2.AAPL,5,20171124,190500,175.08,175.15,175.015,175.06,11416
US2.AAPL,5,20171124,191000,175.08,175.28,175.07,175.25,13849
US2.AAPL,5,20171124,191500,175.25,175.25,175.13,175.22,10367
US2.AAPL,5,20171124,192000,175.21,175.22,175.02,175.04,10975
US2.AAPL,5,20171124,192500,175.07,175.16,175.06,175.12,8285
US2.AAPL,5,20171124,193000,175.11,175.17,175,175.04,9511
US2.AAPL,5,20171124,193500,175.03,175.12,175.02,175.12,6110
US2.AAPL,5,20171124,194000,175.12,175.25,175.07,175.22,13948
US2.AAPL,5,20171124,194500,175.225,175.3,175.18,175.3,11406
US2.AAPL,5,20171124,195000,175.29,175.305,175.24,175.28,9803
US2.AAPL,5,20171124,195500,175.28,175.3,175.21,175.21,12237
US2.AAPL,5,20171124,200000,175.205,175.225,175.125,175.145,10055
US2.AAPL,5,20171124,200500,175.14,175.23,175.12,175.17,11096
US2.AAPL,5,20171124,201000,175.17,175.17,175.09,175.13,13617
US2.AAPL,5,20171124,201500,175.13,175.17,175.11,175.16,10436
US2.AAPL,5,20171124,202000,175.16,175.17,175.15,175.15,5100
US2.AAPL,5,20171124,202500,175.16,175.16,175.07,175.14,13766
US2.AAPL,5,20171124,203000,175.13,175.13,175.03,175.085,13020
US2.AAPL,5,20171124,203500,175.085,175.09,175.01,175.05,14974
US2.AAPL,5,20171124,204000,175.04,175.06,175,175.03,16639
US2.AAPL,5,20171124,204500,175.04,175.05,174.98,174.98,19594
US2.AAPL,5,20171124,205000,174.98,175.01,174.96,174.97,18084
US2.AAPL,5,20171124,205500,174.97,175.02,174.96,174.98,17147
US2.AAPL,5,20171124,210000,174.99,175,174.92,174.97,23646
US2.AAPL,5,20171127,173500,174.97,174.97,174.07,174.11,48738
US2.AAPL,5,20171127,174000,174.12,174.14,173.34,173.93,52546
US2.AAPL,5,20171127,174500,174,174.49,174,174.46,29910
US2.AAPL,5,20171127,175000,174.45,174.89,174.2,174.87,26196
US2.AAPL,5,20171127,175500,174.86,174.96,174.76,174.81,21623
US2.AAPL,5,20171127,180000,174.8,174.81,174.58,174.61,16605
US2.AAPL,5,20171127,180500,174.64,174.79,174.64,174.79,14355
US2.AAPL,5,20171127,181000,174.78,174.86,174.7,174.82,9737
US2.AAPL,5,20171127,181500,174.83,174.89,174.7,174.83,11742
US2.AAPL,5,20171127,182000,174.79,174.97,174.77,174.96,9997
US2.AAPL,5,20171127,182500,174.98,174.98,174.755,174.79,9214
US2.AAPL,5,20171127,183000,174.77,174.77,174.59,174.63,10249
US2.AAPL,5,20171127,183500,174.64,174.69,174.565,174.565,4625
US2.AAPL,5,20171127,184000,174.55,174.66,174.52,174.66,9530
US2.AAPL,5,20171127,184500,174.69,174.77,174.67,174.75,7186
US2.AAPL,5,20171127,185000,174.75,174.8,174.61,174.61,8180
US2.AAPL,5,20171127,185500,174.6,174.69,174.46,174.46,19620
US2.AAPL,5,20171127,190000,174.47,174.56,174.47,174.52,10069
US2.AAPL,5,20171127,190500,174.52,174.53,174.35,174.37,23139
US2.AAPL,5,20171127,191000,174.37,174.4,174.14,174.32,13191
US2.AAPL,5,20171127,191500,174.31,174.31,173.91,173.91,13800
US2.AAPL,5,20171127,192000,173.96,174.12,173.94,173.94,17172
US2.AAPL,5,20171127,192500,173.93,173.93,173.74,173.76,19401
US2.AAPL,5,20171127,193000,173.73,173.9,173.61,173.62,18323
US2.AAPL,5,20171127,193500,173.65,173.84,173.65,173.8,12611
US2.AAPL,5,20171127,194000,173.85,173.9,173.75,173.89,11553
US2.AAPL,5,20171127,194500,173.87,173.98,173.82,173.82,12214
US2.AAPL,5,20171127,195000,173.83,173.89,173.73,173.85,12737
US2.AAPL,5,20171127,195500,173.85,174.095,173.85,174.085,11721
US2.AAPL,5,20171127,200000,174.03,174.1,174,174.07,9985
US2.AAPL,5,20171127,200500,174.09,174.12,174,174.03,7214
US2.AAPL,5,20171127,201000,174.01,174.05,173.96,173.96,4939
US2.AAPL,5,20171127,201500,173.99,174.09,173.88,174.07,9541
US2.AAPL,5,20171127,202000,174.07,174.26,174.07,174.14,7412
US2.AAPL,5,20171127,202500,174.14,174.28,174.14,174.24,7201
US2.AAPL,5,20171127,203000,174.23,174.34,174.15,174.27,23465
US2.AAPL,5,20171127,203500,174.28,174.28,174.18,174.28,5000
US2.AAPL,5,20171127,204000,174.28,174.31,174.1,174.1,18977
US2.AAPL,5,20171127,204500,174.11,174.16,173.97,173.99,5275
US2.AAPL,5,20171127,205000,173.97,174.08,173.97,174.08,9301
US2.AAPL,5,20171127,205500,174.07,174.24,174.07,174.19,4700
US2.AAPL,5,20171127,210000,174.18,174.18,174.04,174.08,6143
US2.AAPL,5,20171127,210500,174.1,174.18,174.07,174.16,7032
US2.AAPL,5,20171127,211000,174.15,174.285,174.15,174.26,5445
US2.AAPL,5,20171127,211500,174.29,174.33,174.23,174.29,5900
US2.AAPL,5,20171127,212000,174.3,174.38,174.22,174.3,5220
US2.AAPL,5,20171127,212500,174.27,174.39,174.27,174.37,3057
US2.AAPL,5,20171127,213000,174.38,174.45,174.36,174.39,5917
US2.AAPL,5,20171127,213500,174.42,174.48,174.32,174.34,3807
US2.AAPL,5,20171127,214000,174.39,174.39,174.27,174.3,4158
US2.AAPL,5,20171127,214500,174.3,174.37,174.27,174.34,2432
US2.AAPL,5,20171127,215000,174.35,174.48,174.35,174.48,6183
US2.AAPL,5,20171127,215500,174.47,174.47,174.42,174.43,3200
US2.AAPL,5,20171127,220000,174.42,174.43,174.39,174.4,4332
US2.AAPL,5,20171127,220500,174.4,174.41,174.26,174.26,3581
US2.AAPL,5,20171127,221000,174.25,174.27,174.2,174.22,7724
US2.AAPL,5,20171127,221500,174.21,174.23,174.07,174.07,6800
US2.AAPL,5,20171127,222000,174.08,174.23,174.075,174.18,5627
US2.AAPL,5,20171127,222500,174.19,174.19,174.09,174.09,5791
US2.AAPL,5,20171127,223000,174.09,174.18,174.06,174.12,13933
US2.AAPL,5,20171127,223500,174.11,174.17,174.11,174.13,3102
US2.AAPL,5,20171127,224000,174.12,174.19,174.11,174.15,7789
US2.AAPL,5,20171127,224500,174.16,174.18,174.11,174.13,8984
US2.AAPL,5,20171127,225000,174.12,174.27,174.12,174.22,21293
US2.AAPL,5,20171127,225500,174.225,174.25,174.16,174.22,4622
US2.AAPL,5,20171127,230000,174.21,174.27,174.18,174.27,4837
US2.AAPL,5,20171127,230500,174.28,174.3,174.22,174.25,7832
US2.AAPL,5,20171127,231000,174.24,174.24,174.11,174.15,9800
US2.AAPL,5,20171127,231500,174.12,174.21,174.12,174.12,8700
US2.AAPL,5,20171127,232000,174.12,174.12,174.02,174.02,7008
US2.AAPL,5,20171127,232500,174.02,174.08,174.01,174.07,7809
US2.AAPL,5,20171127,233000,174.08,174.12,174.045,174.06,7219
US2.AAPL,5,20171127,233500,174.06,174.14,174.04,174.08,13142
US2.AAPL,5,20171127,234000,174.06,174.11,174.06,174.08,11957
US2.AAPL,5,20171127,234500,174.07,174.19,174.07,174.09,13982
US2.AAPL,5,20171127,235000,174.1,174.2,174.07,174.16,15925
US2.AAPL,5,20171127,235500,174.17,174.19,174.03,174.03,17296
US2.AAPL,5,20171128,0,174.04,174.21,174.04,174.085,34936
US2.AAPL,5,20171128,173500,174.21,174.62,174.1,174.59,28235
US2.AAPL,5,20171128,174000,174.63,174.86,174.25,174.37,21599
US2.AAPL,5,20171128,174500,174.41,174.73,174.21,174.68,12769
US2.AAPL,5,20171128,175000,174.73,174.78,173.915,174.15,23186
US2.AAPL,5,20171128,175500,174.08,174.26,174.01,174.01,24905
US2.AAPL,5,20171128,180000,174.02,174.03,173.8,173.89,12895
US2.AAPL,5,20171128,180500,173.89,173.995,173.63,173.79,25968
US2.AAPL,5,20171128,181000,173.77,173.95,173.72,173.95,11686
US2.AAPL,5,20171128,181500,173.93,173.93,173.82,173.9,8910
US2.AAPL,5,20171128,182000,173.9,173.93,173.81,173.83,8793
US2.AAPL,5,20171128,182500,173.84,173.92,173.82,173.89,8591
US2.AAPL,5,20171128,183000,173.92,173.95,173.86,173.89,11803
US2.AAPL,5,20171128,183500,173.9,174.12,173.9,174.07,6575
US2.AAPL,5,20171128,184000,174.05,174.19,173.99,174.05,9107
US2.AAPL,5,20171128,184500,174.12,174.18,173.77,173.88,17224
US2.AAPL,5,20171128,185000,173.85,173.85,173.67,173.71,33249
US2.AAPL,5,20171128,185500,173.78,173.86,173.52,173.52,22709
US2.AAPL,5,20171128,190000,173.52,173.55,173.1,173.28,20278
US2.AAPL,5,20171128,190500,173.29,173.31,173.05,173.16,19491
US2.AAPL,5,20171128,191000,173.17,173.45,173.17,173.39,10306
US2.AAPL,5,20171128,191500,173.4,173.46,173.24,173.24,9892
US2.AAPL,5,20171128,192000,173.25,173.3,173.1,173.12,11309
US2.AAPL,5,20171128,192500,173.11,173.21,172.86,172.98,26402
US2.AAPL,5,20171128,193000,172.99,173.04,172.83,172.94,18979
US2.AAPL,5,20171128,193500,172.93,172.97,172.7,172.83,16139
US2.AAPL,5,20171128,194000,172.85,173.2,172.85,173.155,14881
US2.AAPL,5,20171128,194500,173.155,173.16,173.01,173.08,8770
US2.AAPL,5,20171128,195000,173.11,173.15,173.02,173.12,8424
US2.AAPL,5,20171128,195500,173.1,173.1,172.98,173.06,7473
US2.AAPL,5,20171128,200000,173.06,173.145,172.96,172.97,14217
US2.AAPL,5,20171128,200500,172.97,173.03,172.95,172.98,10494
US2.AAPL,5,20171128,201000,172.99,172.99,172.74,172.74,15589
US2.AAPL,5,20171128,201500,172.74,172.78,172.56,172.68,18423
US2.AAPL,5,20171128,202000,172.68,172.74,172.61,172.71,19591
US2.AAPL,5,20171128,202500,172.72,172.92,172.64,172.92,12869
US2.AAPL,5,20171128,203000,172.93,173.08,172.91,173.05,6117
US2.AAPL,5,20171128,203500,173.08,173.36,173.06,173.31,9844
US2.AAPL,5,20171128,204000,173.27,173.27,173.1,173.12,7732
US2.AAPL,5,20171128,204500,173.1,173.1,172.91,173.05,13349
US2.AAPL,5,20171128,205000,173.03,173.03,172.87,172.87,6489
US2.AAPL,5,20171128,205500,172.87,172.93,172.86,172.89,6462
US2.AAPL,5,20171128,210000,172.88,172.93,172.86,172.88,13846
US2.AAPL,5,20171128,210500,172.89,173.12,172.89,173.1,11709
US2.AAPL,5,20171128,211000,173.11,173.2,173.05,173.15,8856
US2.AAPL,5,20171128,211500,173.17,173.18,173.06,173.08,8422
US2.AAPL,5,20171128,212000,173.09,173.1,172.95,172.95,8964
US2.AAPL,5,20171128,212500,172.93,173.02,172.86,172.86,11065
US2.AAPL,5,20171128,213000,172.85,172.93,172.76,172.92,12070
US2.AAPL,5,20171128,213500,172.92,173.03,172.9,173,4631
US2.AAPL,5,20171128,214000,173,173,172.83,172.83,3708
US2.AAPL,5,20171128,214500,172.82,172.87,172.78,172.84,6907
US2.AAPL,5,20171128,215000,172.83,172.86,172.69,172.7,10900
US2.AAPL,5,20171128,215500,172.72,172.74,172.46,172.49,18274
US2.AAPL,5,20171128,220000,172.5,172.58,172.38,172.48,17889
US2.AAPL,5,20171128,220500,172.48,172.51,171.86,172.15,36107
US2.AAPL,5,20171128,221000,172.12,172.5,172.12,172.49,18005
US2.AAPL,5,20171128,221500,172.52,172.6,172.43,172.53,16823
